ImageFileName    Left_Edge_Longitude    Right_Edge_Longitude   Top_Edge_Latitude      Bottom_Edge_Latitude
36/63.png:   -78.75000000000000   -75.93750000000000     2.81137119333113     0.00000000000000
36/64.png:   -78.75000000000000   -75.93750000000000     0.00000000000000    -2.81137119333113
36/65.png:   -78.75000000000000   -75.93750000000000    -2.81137119333113    -5.61598581915533
36/66.png:   -78.75000000000000   -75.93750000000000    -5.61598581915533    -8.40716816360107
36/67.png:   -78.75000000000000   -75.93750000000000    -8.40716816360107   -11.17840187371178
36/68.png:   -78.75000000000000   -75.93750000000000   -11.17840187371178   -13.92340389772334
36/69.png:   -78.75000000000000   -75.93750000000000   -13.92340389772334   -16.63619187839765
36/70.png:   -78.75000000000000   -75.93750000000000   -16.63619187839765   -19.31114335506464
36/71.png:   -78.75000000000000   -75.93750000000000   -19.31114335506464   -21.94304553343818
36/72.png:   -78.75000000000000   -75.93750000000000   -21.94304553343818   -24.52713482259780
36/73.png:   -78.75000000000000   -75.93750000000000   -24.52713482259780   -27.05912578437405
36/74.png:   -78.75000000000000   -75.93750000000000   -27.05912578437405   -29.53522956294846
36/75.png:   -78.75000000000000   -75.93750000000000   -29.53522956294846   -31.95216223802497
36/76.png:   -78.75000000000000   -75.93750000000000   -31.95216223802497   -34.30714385628804
36/77.png:   -78.75000000000000   -75.93750000000000   -34.30714385628804   -36.59788913307020
36/78.png:   -78.75000000000000   -75.93750000000000   -36.59788913307020   -38.82259097617711
36/79.png:   -78.75000000000000   -75.93750000000000   -38.82259097617711   -40.97989806962013
36/80.png:   -78.75000000000000   -75.93750000000000   -40.97989806962013   -43.06888777416962
36/81.png:   -78.75000000000000   -75.93750000000000   -43.06888777416962   -45.08903556483102
36/82.png:   -78.75000000000000   -75.93750000000000   -45.08903556483102   -47.04018214480666
36/83.png:   -78.75000000000000   -75.93750000000000   -47.04018214480666   -48.92249926375823
36/84.png:   -78.75000000000000   -75.93750000000000   -48.92249926375823   -50.73645513701065
36/85.png:   -78.75000000000000   -75.93750000000000   -50.73645513701065   -52.48278022207821
36/86.png:   -78.75000000000000   -75.93750000000000   -52.48278022207821   -54.16243396806781
36/87.png:   -78.75000000000000   -75.93750000000000   -54.16243396806781   -55.77657301866770
36/88.png:   -78.75000000000000   -75.93750000000000   -55.77657301866770   -57.32652122521708
36/89.png:   -78.75000000000000   -75.93750000000000   -57.32652122521708   -58.81374171570782
36/90.png:   -78.75000000000000   -75.93750000000000   -58.81374171570782   -60.23981116999892
36/91.png:   -78.75000000000000   -75.93750000000000   -60.23981116999892   -61.60639637138628
36/92.png:   -78.75000000000000   -75.93750000000000   -61.60639637138628   -62.91523303947613
36/93.png:   -78.75000000000000   -75.93750000000000   -62.91523303947613   -64.16810689799152
36/94.png:   -78.75000000000000   -75.93750000000000   -64.16810689799152   -65.36683689226321
36/95.png:   -78.75000000000000   -75.93750000000000   -65.36683689226321   -66.51326044311185
36/96.png:   -78.75000000000000   -75.93750000000000   -66.51326044311185   -67.60922060496382
36/97.png:   -78.75000000000000   -75.93750000000000   -67.60922060496382   -68.65655498475736
36/98.png:   -78.75000000000000   -75.93750000000000   -68.65655498475736   -69.65708627301174
36/99.png:   -78.75000000000000   -75.93750000000000   -69.65708627301174   -70.61261423801925
36/100.png:   -78.75000000000000   -75.93750000000000   -70.61261423801925   -71.52490903732816
36/101.png:   -78.75000000000000   -75.93750000000000   -71.52490903732816   -72.39570570653260
36/102.png:   -78.75000000000000   -75.93750000000000   -72.39570570653260   -73.22669969306126
36/103.png:   -78.75000000000000   -75.93750000000000   -73.22669969306126   -74.01954331150226
36/104.png:   -78.75000000000000   -75.93750000000000   -74.01954331150226   -74.77584300649234
36/105.png:   -78.75000000000000   -75.93750000000000   -74.77584300649234   -75.49715731893083
36/106.png:   -78.75000000000000   -75.93750000000000   -75.49715731893083   -76.18499546094714
36/107.png:   -78.75000000000000   -75.93750000000000   -76.18499546094714   -76.84081641443098
36/108.png:   -78.75000000000000   -75.93750000000000   -76.84081641443098   -77.46602847687329
36/109.png:   -78.75000000000000   -75.93750000000000   -77.46602847687329   -78.06198918665974
36/110.png:   -78.75000000000000   -75.93750000000000   -78.06198918665974   -78.63000556774837
36/111.png:   -78.75000000000000   -75.93750000000000   -78.63000556774837   -79.17133464081945
36/112.png:   -78.75000000000000   -75.93750000000000   -79.17133464081945   -79.68718415450822
36/113.png:   -78.75000000000000   -75.93750000000000   -79.68718415450822   -80.17871349622823
36/114.png:   -78.75000000000000   -75.93750000000000   -80.17871349622823   -80.64703474739616
36/115.png:   -78.75000000000000   -75.93750000000000   -80.64703474739616   -81.09321385260836
36/116.png:   -78.75000000000000   -75.93750000000000   -81.09321385260836   -81.51827187653380
36/117.png:   -78.75000000000000   -75.93750000000000   -81.51827187653380   -81.92318632602199
36/118.png:   -78.75000000000000   -75.93750000000000   -81.92318632602199   -82.30889251821552
36/119.png:   -78.75000000000000   -75.93750000000000   -82.30889251821552   -82.67628497834905
36/120.png:   -78.75000000000000   -75.93750000000000   -82.67628497834905   -83.02621885344844
36/121.png:   -78.75000000000000   -75.93750000000000   -83.02621885344844   -83.35951133035449
36/122.png:   -78.75000000000000   -75.93750000000000   -83.35951133035449   -83.67694304841552
36/123.png:   -78.75000000000000   -75.93750000000000   -83.67694304841552   -83.97925949886204
36/124.png:   -78.75000000000000   -75.93750000000000   -83.97925949886204   -84.26717240431667
36/125.png:   -78.75000000000000   -75.93750000000000   -84.26717240431667   -84.54136107313408
36/126.png:   -78.75000000000000   -75.93750000000000   -84.54136107313408   -84.80247372433449
36/127.png:   -78.75000000000000   -75.93750000000000   -84.80247372433449   -85.05112877980663
37/0.png:   -75.93750000000000   -73.12500000000000    85.05112877980663    84.80247372433449
37/1.png:   -75.93750000000000   -73.12500000000000    84.80247372433449    84.54136107313408
37/2.png:   -75.93750000000000   -73.12500000000000    84.54136107313408    84.26717240431667
37/3.png:   -75.93750000000000   -73.12500000000000    84.26717240431667    83.97925949886204
37/4.png:   -75.93750000000000   -73.12500000000000    83.97925949886204    83.67694304841552
37/5.png:   -75.93750000000000   -73.12500000000000    83.67694304841552    83.35951133035449
37/6.png:   -75.93750000000000   -73.12500000000000    83.35951133035449    83.02621885344844
37/7.png:   -75.93750000000000   -73.12500000000000    83.02621885344844    82.67628497834905
37/8.png:   -75.93750000000000   -73.12500000000000    82.67628497834905    82.30889251821552
37/9.png:   -75.93750000000000   -73.12500000000000    82.30889251821552    81.92318632602199
37/10.png:   -75.93750000000000   -73.12500000000000    81.92318632602199    81.51827187653380
37/11.png:   -75.93750000000000   -73.12500000000000    81.51827187653380    81.09321385260836
37/12.png:   -75.93750000000000   -73.12500000000000    81.09321385260836    80.64703474739616
37/13.png:   -75.93750000000000   -73.12500000000000    80.64703474739616    80.17871349622823
37/14.png:   -75.93750000000000   -73.12500000000000    80.17871349622823    79.68718415450822
37/15.png:   -75.93750000000000   -73.12500000000000    79.68718415450822    79.17133464081945
37/16.png:   -75.93750000000000   -73.12500000000000    79.17133464081945    78.63000556774837
37/17.png:   -75.93750000000000   -73.12500000000000    78.63000556774837    78.06198918665974
37/18.png:   -75.93750000000000   -73.12500000000000    78.06198918665974    77.46602847687329
37/19.png:   -75.93750000000000   -73.12500000000000    77.46602847687329    76.84081641443098
37/20.png:   -75.93750000000000   -73.12500000000000    76.84081641443098    76.18499546094714
37/21.png:   -75.93750000000000   -73.12500000000000    76.18499546094714    75.49715731893083
37/22.png:   -75.93750000000000   -73.12500000000000    75.49715731893083    74.77584300649234
37/23.png:   -75.93750000000000   -73.12500000000000    74.77584300649234    74.01954331150226
37/24.png:   -75.93750000000000   -73.12500000000000    74.01954331150226    73.22669969306126
37/25.png:   -75.93750000000000   -73.12500000000000    73.22669969306126    72.39570570653260
37/26.png:   -75.93750000000000   -73.12500000000000    72.39570570653260    71.52490903732816
37/27.png:   -75.93750000000000   -73.12500000000000    71.52490903732816    70.61261423801925
37/28.png:   -75.93750000000000   -73.12500000000000    70.61261423801925    69.65708627301174
37/29.png:   -75.93750000000000   -73.12500000000000    69.65708627301174    68.65655498475736
37/30.png:   -75.93750000000000   -73.12500000000000    68.65655498475736    67.60922060496381
37/31.png:   -75.93750000000000   -73.12500000000000    67.60922060496381    66.51326044311186
37/32.png:   -75.93750000000000   -73.12500000000000    66.51326044311186    65.36683689226321
37/33.png:   -75.93750000000000   -73.12500000000000    65.36683689226321    64.16810689799152
37/34.png:   -75.93750000000000   -73.12500000000000    64.16810689799152    62.91523303947613
37/35.png:   -75.93750000000000   -73.12500000000000    62.91523303947613    61.60639637138628
37/36.png:   -75.93750000000000   -73.12500000000000    61.60639637138628    60.23981116999892
37/37.png:   -75.93750000000000   -73.12500000000000    60.23981116999892    58.81374171570782
37/38.png:   -75.93750000000000   -73.12500000000000    58.81374171570782    57.32652122521708
37/39.png:   -75.93750000000000   -73.12500000000000    57.32652122521708    55.77657301866770
37/40.png:   -75.93750000000000   -73.12500000000000    55.77657301866770    54.16243396806779
37/41.png:   -75.93750000000000   -73.12500000000000    54.16243396806779    52.48278022207820
37/42.png:   -75.93750000000000   -73.12500000000000    52.48278022207820    50.73645513701065
37/43.png:   -75.93750000000000   -73.12500000000000    50.73645513701065    48.92249926375823
37/44.png:   -75.93750000000000   -73.12500000000000    48.92249926375823    47.04018214480666
37/45.png:   -75.93750000000000   -73.12500000000000    47.04018214480666    45.08903556483102
37/46.png:   -75.93750000000000   -73.12500000000000    45.08903556483102    43.06888777416962
37/47.png:   -75.93750000000000   -73.12500000000000    43.06888777416962    40.97989806962013
37/48.png:   -75.93750000000000   -73.12500000000000    40.97989806962013    38.82259097617711
37/49.png:   -75.93750000000000   -73.12500000000000    38.82259097617711    36.59788913307020
37/50.png:   -75.93750000000000   -73.12500000000000    36.59788913307020    34.30714385628804
37/51.png:   -75.93750000000000   -73.12500000000000    34.30714385628804    31.95216223802497
37/52.png:   -75.93750000000000   -73.12500000000000    31.95216223802497    29.53522956294846
37/53.png:   -75.93750000000000   -73.12500000000000    29.53522956294846    27.05912578437405
37/54.png:   -75.93750000000000   -73.12500000000000    27.05912578437405    24.52713482259780
37/55.png:   -75.93750000000000   -73.12500000000000    24.52713482259780    21.94304553343817
37/56.png:   -75.93750000000000   -73.12500000000000    21.94304553343817    19.31114335506464
37/57.png:   -75.93750000000000   -73.12500000000000    19.31114335506464    16.63619187839766
37/58.png:   -75.93750000000000   -73.12500000000000    16.63619187839766    13.92340389772334
37/59.png:   -75.93750000000000   -73.12500000000000    13.92340389772334    11.17840187371178
37/60.png:   -75.93750000000000   -73.12500000000000    11.17840187371178     8.40716816360107
37/61.png:   -75.93750000000000   -73.12500000000000     8.40716816360107     5.61598581915533
37/62.png:   -75.93750000000000   -73.12500000000000     5.61598581915533     2.81137119333113
37/63.png:   -75.93750000000000   -73.12500000000000     2.81137119333113     0.00000000000000
37/64.png:   -75.93750000000000   -73.12500000000000     0.00000000000000    -2.81137119333113
37/65.png:   -75.93750000000000   -73.12500000000000    -2.81137119333113    -5.61598581915533
37/66.png:   -75.93750000000000   -73.12500000000000    -5.61598581915533    -8.40716816360107
37/67.png:   -75.93750000000000   -73.12500000000000    -8.40716816360107   -11.17840187371178
37/68.png:   -75.93750000000000   -73.12500000000000   -11.17840187371178   -13.92340389772334
37/69.png:   -75.93750000000000   -73.12500000000000   -13.92340389772334   -16.63619187839765
37/70.png:   -75.93750000000000   -73.12500000000000   -16.63619187839765   -19.31114335506464
37/71.png:   -75.93750000000000   -73.12500000000000   -19.31114335506464   -21.94304553343818
37/72.png:   -75.93750000000000   -73.12500000000000   -21.94304553343818   -24.52713482259780
37/73.png:   -75.93750000000000   -73.12500000000000   -24.52713482259780   -27.05912578437405
37/74.png:   -75.93750000000000   -73.12500000000000   -27.05912578437405   -29.53522956294846
37/75.png:   -75.93750000000000   -73.12500000000000   -29.53522956294846   -31.95216223802497
37/76.png:   -75.93750000000000   -73.12500000000000   -31.95216223802497   -34.30714385628804
37/77.png:   -75.93750000000000   -73.12500000000000   -34.30714385628804   -36.59788913307020
37/78.png:   -75.93750000000000   -73.12500000000000   -36.59788913307020   -38.82259097617711
37/79.png:   -75.93750000000000   -73.12500000000000   -38.82259097617711   -40.97989806962013
37/80.png:   -75.93750000000000   -73.12500000000000   -40.97989806962013   -43.06888777416962
37/81.png:   -75.93750000000000   -73.12500000000000   -43.06888777416962   -45.08903556483102
37/82.png:   -75.93750000000000   -73.12500000000000   -45.08903556483102   -47.04018214480666
37/83.png:   -75.93750000000000   -73.12500000000000   -47.04018214480666   -48.92249926375823
37/84.png:   -75.93750000000000   -73.12500000000000   -48.92249926375823   -50.73645513701065
37/85.png:   -75.93750000000000   -73.12500000000000   -50.73645513701065   -52.48278022207821
37/86.png:   -75.93750000000000   -73.12500000000000   -52.48278022207821   -54.16243396806781
37/87.png:   -75.93750000000000   -73.12500000000000   -54.16243396806781   -55.77657301866770
37/88.png:   -75.93750000000000   -73.12500000000000   -55.77657301866770   -57.32652122521708
37/89.png:   -75.93750000000000   -73.12500000000000   -57.32652122521708   -58.81374171570782
37/90.png:   -75.93750000000000   -73.12500000000000   -58.81374171570782   -60.23981116999892
37/91.png:   -75.93750000000000   -73.12500000000000   -60.23981116999892   -61.60639637138628
37/92.png:   -75.93750000000000   -73.12500000000000   -61.60639637138628   -62.91523303947613
37/93.png:   -75.93750000000000   -73.12500000000000   -62.91523303947613   -64.16810689799152
37/94.png:   -75.93750000000000   -73.12500000000000   -64.16810689799152   -65.36683689226321
37/95.png:   -75.93750000000000   -73.12500000000000   -65.36683689226321   -66.51326044311185
37/96.png:   -75.93750000000000   -73.12500000000000   -66.51326044311185   -67.60922060496382
37/97.png:   -75.93750000000000   -73.12500000000000   -67.60922060496382   -68.65655498475736
37/98.png:   -75.93750000000000   -73.12500000000000   -68.65655498475736   -69.65708627301174
37/99.png:   -75.93750000000000   -73.12500000000000   -69.65708627301174   -70.61261423801925
37/100.png:   -75.93750000000000   -73.12500000000000   -70.61261423801925   -71.52490903732816
37/101.png:   -75.93750000000000   -73.12500000000000   -71.52490903732816   -72.39570570653260
37/102.png:   -75.93750000000000   -73.12500000000000   -72.39570570653260   -73.22669969306126
37/103.png:   -75.93750000000000   -73.12500000000000   -73.22669969306126   -74.01954331150226
37/104.png:   -75.93750000000000   -73.12500000000000   -74.01954331150226   -74.77584300649234
37/105.png:   -75.93750000000000   -73.12500000000000   -74.77584300649234   -75.49715731893083
37/106.png:   -75.93750000000000   -73.12500000000000   -75.49715731893083   -76.18499546094714
37/107.png:   -75.93750000000000   -73.12500000000000   -76.18499546094714   -76.84081641443098
37/108.png:   -75.93750000000000   -73.12500000000000   -76.84081641443098   -77.46602847687329
37/109.png:   -75.93750000000000   -73.12500000000000   -77.46602847687329   -78.06198918665974
37/110.png:   -75.93750000000000   -73.12500000000000   -78.06198918665974   -78.63000556774837
37/111.png:   -75.93750000000000   -73.12500000000000   -78.63000556774837   -79.17133464081945
37/112.png:   -75.93750000000000   -73.12500000000000   -79.17133464081945   -79.68718415450822
37/113.png:   -75.93750000000000   -73.12500000000000   -79.68718415450822   -80.17871349622823
37/114.png:   -75.93750000000000   -73.12500000000000   -80.17871349622823   -80.64703474739616
37/115.png:   -75.93750000000000   -73.12500000000000   -80.64703474739616   -81.09321385260836
37/116.png:   -75.93750000000000   -73.12500000000000   -81.09321385260836   -81.51827187653380
37/117.png:   -75.93750000000000   -73.12500000000000   -81.51827187653380   -81.92318632602199
37/118.png:   -75.93750000000000   -73.12500000000000   -81.92318632602199   -82.30889251821552
37/119.png:   -75.93750000000000   -73.12500000000000   -82.30889251821552   -82.67628497834905
37/120.png:   -75.93750000000000   -73.12500000000000   -82.67628497834905   -83.02621885344844
37/121.png:   -75.93750000000000   -73.12500000000000   -83.02621885344844   -83.35951133035449
37/122.png:   -75.93750000000000   -73.12500000000000   -83.35951133035449   -83.67694304841552
37/123.png:   -75.93750000000000   -73.12500000000000   -83.67694304841552   -83.97925949886204
37/124.png:   -75.93750000000000   -73.12500000000000   -83.97925949886204   -84.26717240431667
37/125.png:   -75.93750000000000   -73.12500000000000   -84.26717240431667   -84.54136107313408
37/126.png:   -75.93750000000000   -73.12500000000000   -84.54136107313408   -84.80247372433449
37/127.png:   -75.93750000000000   -73.12500000000000   -84.80247372433449   -85.05112877980663
38/0.png:   -73.12500000000000   -70.31250000000000    85.05112877980663    84.80247372433449
38/1.png:   -73.12500000000000   -70.31250000000000    84.80247372433449    84.54136107313408
38/2.png:   -73.12500000000000   -70.31250000000000    84.54136107313408    84.26717240431667
38/3.png:   -73.12500000000000   -70.31250000000000    84.26717240431667    83.97925949886204
38/4.png:   -73.12500000000000   -70.31250000000000    83.97925949886204    83.67694304841552
38/5.png:   -73.12500000000000   -70.31250000000000    83.67694304841552    83.35951133035449
38/6.png:   -73.12500000000000   -70.31250000000000    83.35951133035449    83.02621885344844
38/7.png:   -73.12500000000000   -70.31250000000000    83.02621885344844    82.67628497834905
38/8.png:   -73.12500000000000   -70.31250000000000    82.67628497834905    82.30889251821552
38/9.png:   -73.12500000000000   -70.31250000000000    82.30889251821552    81.92318632602199
38/10.png:   -73.12500000000000   -70.31250000000000    81.92318632602199    81.51827187653380
38/11.png:   -73.12500000000000   -70.31250000000000    81.51827187653380    81.09321385260836
38/12.png:   -73.12500000000000   -70.31250000000000    81.09321385260836    80.64703474739616
38/13.png:   -73.12500000000000   -70.31250000000000    80.64703474739616    80.17871349622823
38/14.png:   -73.12500000000000   -70.31250000000000    80.17871349622823    79.68718415450822
38/15.png:   -73.12500000000000   -70.31250000000000    79.68718415450822    79.17133464081945
38/16.png:   -73.12500000000000   -70.31250000000000    79.17133464081945    78.63000556774837
38/17.png:   -73.12500000000000   -70.31250000000000    78.63000556774837    78.06198918665974
38/18.png:   -73.12500000000000   -70.31250000000000    78.06198918665974    77.46602847687329
38/19.png:   -73.12500000000000   -70.31250000000000    77.46602847687329    76.84081641443098
38/20.png:   -73.12500000000000   -70.31250000000000    76.84081641443098    76.18499546094714
38/21.png:   -73.12500000000000   -70.31250000000000    76.18499546094714    75.49715731893083
38/22.png:   -73.12500000000000   -70.31250000000000    75.49715731893083    74.77584300649234
38/23.png:   -73.12500000000000   -70.31250000000000    74.77584300649234    74.01954331150226
38/24.png:   -73.12500000000000   -70.31250000000000    74.01954331150226    73.22669969306126
38/25.png:   -73.12500000000000   -70.31250000000000    73.22669969306126    72.39570570653260
38/26.png:   -73.12500000000000   -70.31250000000000    72.39570570653260    71.52490903732816
38/27.png:   -73.12500000000000   -70.31250000000000    71.52490903732816    70.61261423801925
38/28.png:   -73.12500000000000   -70.31250000000000    70.61261423801925    69.65708627301174
38/29.png:   -73.12500000000000   -70.31250000000000    69.65708627301174    68.65655498475736
38/30.png:   -73.12500000000000   -70.31250000000000    68.65655498475736    67.60922060496381
38/31.png:   -73.12500000000000   -70.31250000000000    67.60922060496381    66.51326044311186
38/32.png:   -73.12500000000000   -70.31250000000000    66.51326044311186    65.36683689226321
38/33.png:   -73.12500000000000   -70.31250000000000    65.36683689226321    64.16810689799152
38/34.png:   -73.12500000000000   -70.31250000000000    64.16810689799152    62.91523303947613
38/35.png:   -73.12500000000000   -70.31250000000000    62.91523303947613    61.60639637138628
38/36.png:   -73.12500000000000   -70.31250000000000    61.60639637138628    60.23981116999892
38/37.png:   -73.12500000000000   -70.31250000000000    60.23981116999892    58.81374171570782
38/38.png:   -73.12500000000000   -70.31250000000000    58.81374171570782    57.32652122521708
38/39.png:   -73.12500000000000   -70.31250000000000    57.32652122521708    55.77657301866770
38/40.png:   -73.12500000000000   -70.31250000000000    55.77657301866770    54.16243396806779
38/41.png:   -73.12500000000000   -70.31250000000000    54.16243396806779    52.48278022207820
38/42.png:   -73.12500000000000   -70.31250000000000    52.48278022207820    50.73645513701065
38/43.png:   -73.12500000000000   -70.31250000000000    50.73645513701065    48.92249926375823
38/44.png:   -73.12500000000000   -70.31250000000000    48.92249926375823    47.04018214480666
38/45.png:   -73.12500000000000   -70.31250000000000    47.04018214480666    45.08903556483102
38/46.png:   -73.12500000000000   -70.31250000000000    45.08903556483102    43.06888777416962
38/47.png:   -73.12500000000000   -70.31250000000000    43.06888777416962    40.97989806962013
38/48.png:   -73.12500000000000   -70.31250000000000    40.97989806962013    38.82259097617711
38/49.png:   -73.12500000000000   -70.31250000000000    38.82259097617711    36.59788913307020
38/50.png:   -73.12500000000000   -70.31250000000000    36.59788913307020    34.30714385628804
38/51.png:   -73.12500000000000   -70.31250000000000    34.30714385628804    31.95216223802497
38/52.png:   -73.12500000000000   -70.31250000000000    31.95216223802497    29.53522956294846
38/53.png:   -73.12500000000000   -70.31250000000000    29.53522956294846    27.05912578437405
38/54.png:   -73.12500000000000   -70.31250000000000    27.05912578437405    24.52713482259780
38/55.png:   -73.12500000000000   -70.31250000000000    24.52713482259780    21.94304553343817
38/56.png:   -73.12500000000000   -70.31250000000000    21.94304553343817    19.31114335506464
38/57.png:   -73.12500000000000   -70.31250000000000    19.31114335506464    16.63619187839766
38/58.png:   -73.12500000000000   -70.31250000000000    16.63619187839766    13.92340389772334
38/59.png:   -73.12500000000000   -70.31250000000000    13.92340389772334    11.17840187371178
38/60.png:   -73.12500000000000   -70.31250000000000    11.17840187371178     8.40716816360107
38/61.png:   -73.12500000000000   -70.31250000000000     8.40716816360107     5.61598581915533
38/62.png:   -73.12500000000000   -70.31250000000000     5.61598581915533     2.81137119333113
38/63.png:   -73.12500000000000   -70.31250000000000     2.81137119333113     0.00000000000000
38/64.png:   -73.12500000000000   -70.31250000000000     0.00000000000000    -2.81137119333113
38/65.png:   -73.12500000000000   -70.31250000000000    -2.81137119333113    -5.61598581915533
38/66.png:   -73.12500000000000   -70.31250000000000    -5.61598581915533    -8.40716816360107
38/67.png:   -73.12500000000000   -70.31250000000000    -8.40716816360107   -11.17840187371178
38/68.png:   -73.12500000000000   -70.31250000000000   -11.17840187371178   -13.92340389772334
38/69.png:   -73.12500000000000   -70.31250000000000   -13.92340389772334   -16.63619187839765
38/70.png:   -73.12500000000000   -70.31250000000000   -16.63619187839765   -19.31114335506464
38/71.png:   -73.12500000000000   -70.31250000000000   -19.31114335506464   -21.94304553343818
38/72.png:   -73.12500000000000   -70.31250000000000   -21.94304553343818   -24.52713482259780
38/73.png:   -73.12500000000000   -70.31250000000000   -24.52713482259780   -27.05912578437405
38/74.png:   -73.12500000000000   -70.31250000000000   -27.05912578437405   -29.53522956294846
38/75.png:   -73.12500000000000   -70.31250000000000   -29.53522956294846   -31.95216223802497
38/76.png:   -73.12500000000000   -70.31250000000000   -31.95216223802497   -34.30714385628804
38/77.png:   -73.12500000000000   -70.31250000000000   -34.30714385628804   -36.59788913307020
38/78.png:   -73.12500000000000   -70.31250000000000   -36.59788913307020   -38.82259097617711
38/79.png:   -73.12500000000000   -70.31250000000000   -38.82259097617711   -40.97989806962013
38/80.png:   -73.12500000000000   -70.31250000000000   -40.97989806962013   -43.06888777416962
38/81.png:   -73.12500000000000   -70.31250000000000   -43.06888777416962   -45.08903556483102
38/82.png:   -73.12500000000000   -70.31250000000000   -45.08903556483102   -47.04018214480666
38/83.png:   -73.12500000000000   -70.31250000000000   -47.04018214480666   -48.92249926375823
38/84.png:   -73.12500000000000   -70.31250000000000   -48.92249926375823   -50.73645513701065
38/85.png:   -73.12500000000000   -70.31250000000000   -50.73645513701065   -52.48278022207821
38/86.png:   -73.12500000000000   -70.31250000000000   -52.48278022207821   -54.16243396806781
38/87.png:   -73.12500000000000   -70.31250000000000   -54.16243396806781   -55.77657301866770
38/88.png:   -73.12500000000000   -70.31250000000000   -55.77657301866770   -57.32652122521708
38/89.png:   -73.12500000000000   -70.31250000000000   -57.32652122521708   -58.81374171570782
38/90.png:   -73.12500000000000   -70.31250000000000   -58.81374171570782   -60.23981116999892
38/91.png:   -73.12500000000000   -70.31250000000000   -60.23981116999892   -61.60639637138628
38/92.png:   -73.12500000000000   -70.31250000000000   -61.60639637138628   -62.91523303947613
38/93.png:   -73.12500000000000   -70.31250000000000   -62.91523303947613   -64.16810689799152
38/94.png:   -73.12500000000000   -70.31250000000000   -64.16810689799152   -65.36683689226321
38/95.png:   -73.12500000000000   -70.31250000000000   -65.36683689226321   -66.51326044311185
38/96.png:   -73.12500000000000   -70.31250000000000   -66.51326044311185   -67.60922060496382
38/97.png:   -73.12500000000000   -70.31250000000000   -67.60922060496382   -68.65655498475736
38/98.png:   -73.12500000000000   -70.31250000000000   -68.65655498475736   -69.65708627301174
38/99.png:   -73.12500000000000   -70.31250000000000   -69.65708627301174   -70.61261423801925
38/100.png:   -73.12500000000000   -70.31250000000000   -70.61261423801925   -71.52490903732816
38/101.png:   -73.12500000000000   -70.31250000000000   -71.52490903732816   -72.39570570653260
38/102.png:   -73.12500000000000   -70.31250000000000   -72.39570570653260   -73.22669969306126
38/103.png:   -73.12500000000000   -70.31250000000000   -73.22669969306126   -74.01954331150226
38/104.png:   -73.12500000000000   -70.31250000000000   -74.01954331150226   -74.77584300649234
38/105.png:   -73.12500000000000   -70.31250000000000   -74.77584300649234   -75.49715731893083
38/106.png:   -73.12500000000000   -70.31250000000000   -75.49715731893083   -76.18499546094714
38/107.png:   -73.12500000000000   -70.31250000000000   -76.18499546094714   -76.84081641443098
38/108.png:   -73.12500000000000   -70.31250000000000   -76.84081641443098   -77.46602847687329
38/109.png:   -73.12500000000000   -70.31250000000000   -77.46602847687329   -78.06198918665974
38/110.png:   -73.12500000000000   -70.31250000000000   -78.06198918665974   -78.63000556774837
38/111.png:   -73.12500000000000   -70.31250000000000   -78.63000556774837   -79.17133464081945
38/112.png:   -73.12500000000000   -70.31250000000000   -79.17133464081945   -79.68718415450822
38/113.png:   -73.12500000000000   -70.31250000000000   -79.68718415450822   -80.17871349622823
38/114.png:   -73.12500000000000   -70.31250000000000   -80.17871349622823   -80.64703474739616
38/115.png:   -73.12500000000000   -70.31250000000000   -80.64703474739616   -81.09321385260836
38/116.png:   -73.12500000000000   -70.31250000000000   -81.09321385260836   -81.51827187653380
38/117.png:   -73.12500000000000   -70.31250000000000   -81.51827187653380   -81.92318632602199
38/118.png:   -73.12500000000000   -70.31250000000000   -81.92318632602199   -82.30889251821552
38/119.png:   -73.12500000000000   -70.31250000000000   -82.30889251821552   -82.67628497834905
38/120.png:   -73.12500000000000   -70.31250000000000   -82.67628497834905   -83.02621885344844
38/121.png:   -73.12500000000000   -70.31250000000000   -83.02621885344844   -83.35951133035449
38/122.png:   -73.12500000000000   -70.31250000000000   -83.35951133035449   -83.67694304841552
38/123.png:   -73.12500000000000   -70.31250000000000   -83.67694304841552   -83.97925949886204
38/124.png:   -73.12500000000000   -70.31250000000000   -83.97925949886204   -84.26717240431667
38/125.png:   -73.12500000000000   -70.31250000000000   -84.26717240431667   -84.54136107313408
38/126.png:   -73.12500000000000   -70.31250000000000   -84.54136107313408   -84.80247372433449
38/127.png:   -73.12500000000000   -70.31250000000000   -84.80247372433449   -85.05112877980663
39/0.png:   -70.31250000000000   -67.50000000000000    85.05112877980663    84.80247372433449
39/1.png:   -70.31250000000000   -67.50000000000000    84.80247372433449    84.54136107313408
39/2.png:   -70.31250000000000   -67.50000000000000    84.54136107313408    84.26717240431667
39/3.png:   -70.31250000000000   -67.50000000000000    84.26717240431667    83.97925949886204
39/4.png:   -70.31250000000000   -67.50000000000000    83.97925949886204    83.67694304841552
39/5.png:   -70.31250000000000   -67.50000000000000    83.67694304841552    83.35951133035449
39/6.png:   -70.31250000000000   -67.50000000000000    83.35951133035449    83.02621885344844
39/7.png:   -70.31250000000000   -67.50000000000000    83.02621885344844    82.67628497834905
39/8.png:   -70.31250000000000   -67.50000000000000    82.67628497834905    82.30889251821552
